,label,location,tweet_text
5248,,Not Here,"“What do you call a cow who has had an abortion”
Me: Wut?
“De-calf-inated”
🙃🙃🙃"
5249,,U.S.,@SenatorCollins Susan Collins ask the Bishop if he has the same stance on abortion as you do
5250,,28277,DO NOT TAKE MY ABORTION RIGHTS AWAY.
5251,,,"@chuckwoolery What the hell is she calling ""women's reproductive health rights""?  ABORTION???? That is waaaaaay BEYOND stupid!!!!!"
5252,,"Cambridge, MA","man i hope to god I don’t still have to be yelling about abortion when i’m 80, because by then we’ll live in a beautiful abortion utopia"
5253,,"Georgia, USA","@HercNav130 @sjneedsanap @ClistonBrown @RonBrownstein And abortion isn't pro ""choice"" either.."
5254,,,"@DavQuinn If you're against abortion in all circumstances, why are you singling out pregnancies with a diagnosis of Down Syndrome?"
5255,,Philadelphia ,"if men could have abortions, abortion clinics would be as common as Starbucks 🙄"
5256,,USA!,"Abortion, not related to health concerns, is a crime"
5257,,,"@SenBobCasey 
If you vote for the 20-week abortion ban, you will NEVER get a vote from me!"
5258,,Little Rhody USA,"@LisbethMA @Mothersdream @PPact No sweetie, they promote abortion. I am pro-choice but not thought the pregnancy"
5259,,"Perth, Western Australia",@RiainLife @F1rstCrusade @ShantiPixie @Snoogoid @CoraSherlock The morality of my abortion is for me to decide.
5260,,"Barnstaple, England",@Piast_Battalion You gave me an abortion lecture once. Maybe now you get one.
5261,,"Manchester, England","@katieharris0 if you disagree with  abortion, then don’t have one, it’s really that simple!"
5262,,Philadelphia,"@keisertroll No, but the anti-abortion billboard that’s been right near that spot for years is still there."
5263,,"Pennsylvania, USA",@gfield500 @obianuju You shouting choice isn't going to stop her from fighting against abortion.
5264,,,"@Patriot_Musket @Artist_Angie But, such is the state of abortion law that all ambiguities are resolved in favor of murdering the child."
5265,,"Oakland, CA",I can’t believe we let anti abortion get away with branding themselves pro life.
5266,,St. Louis,"@TomiLahren But abortion is totes ok, right?"
5267,,"Pittsburgh, PA",@SenToomey vote no on the 20 week abortion ban.
5268,,"Dublin, Ireland","From a minute of state-promoted prayer to the lead headline on abortion.

That's some balance BS from RTÉ. #repealthe8th"
5269,,,imagine telling a woman she cant have an abortion.
5270,,,@Joy_Villa @BreitbartNews “Anti-abortion” is the correct appropriate term.
5271,,"Minneapolis, MN",@tonywendice1954 How about vegetarians/vegans who support abortion on demand?
5272,,"Columbus, Ohio",@RMConservative Theyre going to use the memo and abortion vote as a distraction.
5273,,"Brandon, Mississippi","@molratty Abortion is the main sacrament in the Church of Liberalism. They will die for it, or should I say, kill for it."
5274,,Northern Indiana,@LifeNewsHQ Abortion is simply - murder!!!
5275,,'Murica,@Alyssa_Milano Literally 75-80% believe late term abortion is murder.  You're the extremist.
5276,,Alpha/Bravo GolmudRailway,"@PMjyOmW7VQPoeh4 @EmpresWife Abortion is a right ? 

Does a baby not have the right to live then or ?"
5277,,South,@SenAlexander @SenBobCorker Vote No on this 20 week abortion ban bill. It’s is another attack on Women’s Reproductive Rights.
5278,,"Calgary, Alberta",@NARAL Let’s get this thing passed! Abortion is a violent act that decent citizens cannot justify.
5279,,PHIL-ADEL-PHIA,"@jennajameson Women use abortion as a form of birth control! These women aren't ""mothers"" more like murderers!!"
5280,,,@n0tasha I think if u are against abortion u should have to adopt atleast two orphaned children as a result of your decision x
5281,,Planet Earth,"@SenGillibrand You believe all women are pro abortion like you?   What a stupid thing to say...but of course, you are a politician."
5282,,"Sarasota, FL","@SenatorRubio if you vote for a new ban on abortion, you will lose even more women’s votes."
5283,,,accidentally started some shit about abortion in my philosophy class 😬
5284,,"North Carolina, USA",@SenGillibrand don't you think abortion is murder?
5285,,"Cary, NC","@RevDrBarber And yet if you remind them that God never condemned abortion, they change the subject...."
5286,,,"@tvcritics @LindaRo03126195 Well, that's good so they can keep talking out about abortion so?"
5287,,"Chesterfield, MO","@chelseahandler Hi Chelsea, can you point me to the Amendment that lists abortion after 20 weeks as a right? I'll wait."
5288,,,@Artist_Angie @Patriot_Musket That's what partial birth abortion was about. Leave the baby's head in and it magically isn't infanticide.
5289,,,"@PeggyMAlbrecht @MyOtterName @kezgidz @Liz_Wheeler if men could get pregnant, you could get an abortion at an ATM machine."
5290,,"College Park, MD",might be going to abortion bill hearing (i really want to go)
5291,,"Birmingham, England",@tvcritics @Paul71 That man isn't bothered about abortion rights .he's just a complete sicko and is getting off on upsetting people ffs
5292,,"Maryland, USA","@PPact @HHSGov Beyond parody.  Abortion industry suddenly worried about ""unconstitutional""."
5293,,,@mvnvcx They dead ass compared slavery and abortion as if they are linked in anyway ??? Throw them all away lmao
5294,,ig // natxsza,imagine being against abortion. just doesn’t make any sense to me??
5295,,"Bushwick, Brooklyn",Interesting how men seem to be conspicuously quiet about how abortion has benefitted their lives.
5296,,,"@dogcartoon ""Lets make them all gay... also an abortion clinic yea that makes sense"""
5297,,"Los Angeles, Ca",@champane_life I don’t think so... I think it’s a nice way of saying anti abortion
5298,,México,"@V_of_Europe To make sure europeans can survive, abortion must be illegal"
5299,,nil carborundum illegitimi,"@carolJhedges The GOP are just about to vote on banning abortion! Its madness, why would we want to be like the US?"
5300,,"Philadelphia, PA","@voymasa @ResistanceRosie @c66754490 @MarkWarner Legally, the point of viability is when an abortion cannot be performed, not birth."
5301,,,@ChrisVanHollen Abortion on demand as birth control is not women’s reproductive rights!
5302,,"Galway, Ireland",@ravingsockmonky @neoMuffinlord TRANS MEN DESERVE ABORTION ACCESS REPEAL THE EIGHTH
5303,,"Brighouse, England",@AFCHalifax2006 @CostaCoffee I’ve never been to an abortion clinic but this one is very Laurence Llewelyn-Bowen by the way.
5304,,"spokane,wa",Today in the US Senate talking about abortion I hope we will STOP ABORTION
5305,,,pro choice doesnt mean pro abortion u dumbfucks
5306,,Houston,"@ACLU Any chance we could call it ""self determination"" rather than ""abortion rights""?"
5307,,"vancouver, bc, canada","whoa. didn’t expect to find my intake forms from my abortion in here. 
from 22 years ago. 
jeez, maybe i am a hoarder, lol."
5308,,USA,@SenBobCasey please vote no on the 20 week abortion ban. I am a constituent of yours and have voted for you in the past #dealbreaker
5309,,,@Hamlinnite @molratty You are the extremist trying to tie pedophilia to pro abortion.
5310,,United States,"@chicksonright Why won't you say abortion,  Alyssa?  Problem?"
5311,,,@tedcruz Make it happen! This vote is crucial to the Anti-Abortion movement that is taking our country by storm Stop all abortions now!
5312,,,"@MeghanMcCain Thanks for sharing your thoughts on abortion too, I just watched a speech  from Gianna Jessen and it brought me to tears."
5313,,,"@Alyssa_Milano What’s horrifying is an abortion after 20 weeks.  I am pro choice, but after 20 weeks?  NO.  It’s a person with rights."
5314,,,@MotherJones As a woman abortion should be the woman’s decision. There should be a legal process for exceptional situations.
5315,,"Derby, England","@ewanMckenna This is already a thing, it’s called abortion"
5316,,"Joplin, MO",@Alyssa_Milano 20 weeks is a living feeling baby inside you. I bet you are for the killing of botched abortion children as well.
5317,,"Burlington, WI",@BeccCobain My nephew had that. Doctors advised abortion at every turn. Or at least suggested it
5318,,"Katy, TX","@hboulware Lol. His bio... “Reagan Republican”

Arguing for abortion."
5319,,"Mthatha,Southernwood",@MissManjo Abortion is unjustifiable
5320,,,@hboulware Because abortion is a completely natural thing.
5321,,,@SarahTG1 @ResistanceRosie @c66754490 @MarkWarner So you support abortion up to the day of delivery?
5322,,Península de Yucatán,"@SenatorLankford @ProLifeDem It is time to ban abortion at all, dear Senator."
5323,,"Houston, TX",people that trash talk a woman for openly opposing abortion are reason number 29405027 why i hate this app
5324,,,@SenWyden_GSPP   Vote yes on NO ABORTION AFTER 22 weeks. Do the right thing. Also where actually do you live
5325,,Massachusetts,@CLynnFoxHarper1 @aldrich_gladys @NARAL So you are a big supporter of early abortion access and affordability?
5326,,,@Konamali1 @RonWyden You have lost this war against women- the United Nations declared abortion rights are human rights.
5327,,,"@hboulware In Denmark which is very pro abortion, you can't get one after 12 weeks, unless the woman/baby etc is in danger."
5328,,"신혜진, 김종현🌹, 박재석.",@tyrsfall the woman who wore the make america great again dress at last years grammys and an anti abortion dress this year's
5329,,"Burlington, WI","@molratty @Hamlinnite So many republicans supported him, he lost to an abortion extremist. In Alabama."
5330,,"Washington, DC",Do we really want to be on the list of countries that allow elective abortion after 5 months with China &amp; North Korea? #TheyFeelPain
5331,,,yah gotta problem with ppl choking on water but ain’t we have a problem when you got that abortion 🙊🌚
5332,,,@PeterdiPierro @SenGillibrand Says 'Peter'. How would you know?  When did you last try to access abortion Pete?
5333,,United States,"@RonWyden Didn’t the federal pay for millions of abortion, is it me? Or is this guy a real special of stupid"
5334,,,"@Valanthriel @KostiukLeah @Jamisen @molratty I wonder how many of you would support financial abortion in the name of ""equality."""
5335,,,@tedcruz Yeah! Abortion rights! Don’t tell me what I can do with my body!!! I don’t tell you what to do! 👀💩
5336,,pnw,PRO CHOICE DOES !!!!!!!!!!NOT!!!!!!!!!! MEAN PRO ABORTION
5337,,Northern Ireland,"@_sophj Hmm, your 'pro life'  until its a woman. Women don't have abortions for a laugh. Pro choice isn't pro abortion either."
5338,,,#CoronationStreet Toyah follows Eva to abortion clinic
5339,,"Ocean City, MD",@ConanOBrien @teegrez Who knew supporting abortion would hurt the toy industry?
5340,,The Deep South... of England.,@jchrisland @CalvinistGibbs What’s the problem when your deity commanded abortion? @savedcassian
5341,,"Bad Wildbad, Deutschland",@AnguaOcean @SenDonnelly He’s voting for the 20 week abortion bill
5342,,,@SenGillibrand I'm a New Yorker and I support your vote against the 20 week abortion ban. Thank you!
5343,,,@realsnacktime @neontaster @EsotericCD Just look up Kermit Gosnell. It happens. There are abortion docs that will do it.
5344,,Turtle Island,@Procrastamom @AvBronstein @jonlovett That's why Republicans want to ban abortion.
5345,,,"@SenSchumer When you say ""Health Center"" are you meaning ""Abortion Clinic""? @DonaldJTrumpJr @dbongino"
5346,,,Fellas if you got ya girl pregnant and she got an abortion without telling you but you find out later are you gone be mad
5347,,,@SarahTG1 @ResistanceRosie @c66754490 @MarkWarner Because you are not making sense. The 14th Amendment has no clear application to abortion
5348,,London.,@ireneogrizek Abortion.
5349,,"Columbus, Ohio",@HuffPost Only sick individuals would support abortion past 20 weeks.  Hopefully this passes.
5350,,,@alexjohncross @qwertyLGBT @CNN Oh yesyado. Its called abortion
5351,,"California, USA",@tedcruz I pray that the murder of innocent babies stops! Ban all abortion
5352,,Not of this World,Ban Abortion/Murder! 😭😠😱 #TheyFeelPain
5353,,Manchester ,So Eva was told the sex of her baby which is usually at 20 weeks.  Is she having an abortion at 20 weeks #confused  #Corrie
5354,,In Front Gates Of Hell Singing,@lionessmom76 @DonaldJTrumpJr Its never to late for a full birth abortion.
5355,,US,Anytime people suggest restricting abortion rights I get fairly hysterical about it. Like you WANT me to still have sex with men?!??!!??
5356,,,@chelseahandler Exactly where in the Constitution of the United States is abortion mentioned?  Asking for a friend.
5357,,Michigan USA,"You republicans gotta try to control women any way you can .You really 
Suck!  By the way , I'm not pro
Abortion, lam. Pro women's rights!!!"
5358,,"Montréal, Québec",@HPluckrose Is this about abortion or murder?
