,label,location,tweet_text
1788,,"Austin, Texas",@JaneRomeKN @AngelAquino_OFP You know Dalisay will be blamed for Diana's death and he'll get the death penalty for it
1789,,"Indiana, USA",@TrumpArmyDawn @Fear_Less_baby @FoxNews The death penalty needs to be brought back.  There is no deterrent for the crime of murder anymore.
1790,,,Debate kanina hahha death penalty and imprisonment hahha
1791,,,@Kimbraov1 @TrumpsBlonde @creepingsharia This is where the death penalty should be automatic
1792,,Ohio ,Why do I think this psycho  Cruz will escape the death penalty and the radical left will place all blame on guns giving him sympathy?
1793,,"UK, Europe","@SkyNews Can they not leave him with one living son, hasn't he suffered enough? The death penalty is hideous."
1794,,,@Stepi1988 Death penalty is too quick for them
1795,,,@actionpal_en And  president of gambia has just today given up using the death penalty  good news
1796,,"Orlando, FL",@rjmangus @ABCWorldNews @ABC @ABonTV no they had a psycho who should get the death penalty. In fact James and Kimberly should get it too.
1797,,"Ontario, Canada",@JackPosobiec @NWOcartoons The National Socialist Canadian Labour Revival Party supports the death penalty for pedophiles.
1798,,,@BBCNews This is why they need to bring back the death penalty. To many dirty scum like him about.
1799,,,@TrumpArmyDawn @FoxNews Yes enact the death penalty !
1800,,oyingbo - apapa road - costain,@sunnewsnigeria let's have death penalty
1801,,"Nottingham, England",People who defend the death penalty by saying ‘an eye for an eye’ 🤦🏼‍♀️🤦🏼‍♀️ don’t quote something until you’ve heard the whole quote 🤦🏼‍♀️
1802,,Ireland,if that school shooter doesn’t get the death penalty i’ll lose my shit i hope he drops the fucking soap every day
1803,,.,"@FOX19 Death penalty, obviously."
1804,,"Houghton-le-Spring, England",1. The Death Penalty is good
1805,,Earth,@AP Yes because he’s afraid of the death penalty. It’s too late for sorry.
1806,,,i’d much rather see the florida school shooter rot away in prison for his whole life. than be handed the death penalty.
1807,,South Africa,"I get really upset when a white person says ""bring back the death penalty"""
1808,,Witney/Brum,I've got to give a talk to University of Oxford students later about the death penalty and my internship and I am terrified 😬
1810,,Bristol ,Fuck the death penalty! People that do reckless shit should be kept alive and tortured on a daily basis
1811,,Buckinghamshire,Also sending him to prison won’t do shit. He ain’t gonna change. Death penalty 😖
1812,,WONDERLAND,@DailyMirror He is the exact reason the death penalty needs to be brought back in this country!
1813,,"Newcastle Upon Tyne, England",The death penalty is still in force for people who block the left hand side of tube station escalators. #AwfullyBritishUrbanMyths
1814,,"York, England",Matthew Falder jailed for 32 years? Paedophile bastard deserves nothing but the death penalty 😤
1815,,Deplorable USA,"@SheriffClarke Death penalty for all murderers/killers period. And no 10 years on death row, no appeal. 5 days you're gone!"
1816,,England,"@BBCBreaking They should sentence sickos like this to the death penalty 
At least there will b less ov them on this planet"
1817,,wellington fl,I think we can all agree on the death penalty for this shooter. Too bad we can’t kill him 17 times. Anyone disagree?
1818,,,@BBCBreaking @LolaAntone40 It’s not prison he needs death penalty or caste ration then jail pure filth
1819,,Earth,"I believe in the death penalty in some cases, Nikolas Cruz doesn't deserve it"
1820,,Gainin' on you...     #MAGA,"@parkstorm @cspanwj Do you contend that dickless leftist anti-death-penalty liberals are all ""white supremacists""?"
1821,,The 716,@hsimon62 @WGR550 The death penalty
1822,,"St Louis, MO",@EdKrassen Or from six feet under (treason carries the death penalty)....
1823,,My conscience : Me too,I genuinely believe they're about to take it light on Cruz the school shooter. No death penalty. Possibility for parole. Allat
1824,,"Buffalo, NY",@RobQuinn619 Hope he gets life instead of death penalty. He'll get beaten every day and the guards will turn there backs and let it happen !
1825,,,am I the only one who thinks that the school shooter(s) deserve the death penalty?
1826,,,@SkyNews Death penalty for him ta much. As for the family standing by him 👀????
1827,,,okay but we actually lost seventeen young souls like he deserves so much more than the death penalty
1828,,,@DailyMailUK Death penalty.
1829,,United States,@SkyNews Should be the death penalty. There is no cure for this sickness.
1830,,,"@METROFMSA No, benchmark with countries that have the death penalty and you will see, it's not working. USA is a typical example."
1831,,The Netherlands,Death penalty is an too easy way to get out of it he should suffer
1832,,,@SkyNews Death penalty...... save money
1833,,The Rose 🌹,@LutherStayFly It’s sad bro. If it was a black kid they would’ve gave him the death penalty but they just letting this kid live
1834,,,"@cpsuk I'm not a supporter of the death penalty, but in cases like Mr Falder I'm prepared to make an exception. Good work by various teams."
1835,,,"Horrible person, should get the death penalty. Why should tax payers feed him until his time expires here???"
1836,,"Greenbrier, TN","@dherman001 I'm highly in favor of ""the death penalty"" for violent crimes and treason, and the right of CHOICE."
1837,,,@PSRealTalk Death penalty
1838,,Winchester,@SkyNews Bring back the death penalty!!
1839,,SOWETO,"@AdvBarryRoux Issa death penalty, the pimps will find you. It's either you'll take out the money or they take your life."
1840,,The Milky Way,"@FoxNews @KenPaxtonTX So no more death penalty then ,that haven't stop people from murdering other people"
1841,,,"@Patriot_Drew Hi Drew, how you doing? Quick question. Thoughts on the death penalty."
1842,,,@richardhp @MetroUK Death penalty
1843,,,"@galka_max There is not death penalty in Brazil. If you murder someone here, the top penalty is jail time (30 years at maximum)."
1844,,Bristol,Finished watching #LifeAndDeathRow and I’ve come away from it agreeing with the death penalty. A powerful and emotive watch.
1845,,,@sunich_cindy @ScottyBrain After he becomes somebody’s biotch the rest of his life he’s going to wish he had taken the death penalty.
1846,,"Hachett Ferry, TEXAS",Guns aren't stupid and dangerous like people and people don't get the death penalty. So get over it moron cowards.
1847,,28277,@aschultzndus @played_straight I don't believe in the death penalty.
1848,,Jeddah/Sri Lanka,"@latasrinivasan Death penalty, means 20 years prison with hard labor. After that he will be a free bird again."
1849,,Houston,@kurtimus @schoolwalkoutUS I do worry about all life. Womb to tomb. I’m against the death penalty. No hypocrisy here.
1850,,Jeddah/Sri Lanka,"@Ahmedshabbir20 Death penalty, means 20 years prison with hard labor. After that he will be a free bird again"
1851,,"Millisle, Northern Ireland",@DTguardian Just a pity the death penalty isn't an option
1852,,"Rosamond, CA",@ABC7 He should still get the death penalty..no have tax payers pay for him to be privlage this way .god will punish him .hes a monster
1853,,"Buena Park,California","@CBSNews Yet, he gave the death penalty to 17 people."
1854,,,#MentalIllnessMisconceptions is nothing more than a way for a criminal to not get the death penalty. FYI it's not a misconception
1855,,K1,@METROFMSA You kill you get death penalty Ku sharp
1856,,,@SkyNews And some people are against the death penalty for scum like this!
1857,,,@Breaking911 BRING BACK THE DEATH PENALTY.
1858,,"Umgababa Durban, South Africa",Bring back death penalty...
1859,,"Atlanta, GA",We support the death penalty and hope this FL shooter gets what he is due
1860,,"Brooklyn, NY",@shannonrwatts @geddyrulz @JohnKasich @NRA Massive hypocrite! Carries out the death penalty &amp; does not support women’s rights 😡
1861,,AMERICA ,@TrumpArmyDawn @FoxNews Death Penalty. Just as Mass shooters like Nikolas Cruz.
1862,,Knysna,"@AmonMokoenaSA ,the best way is for the country to do a referendum to vote yes or no to the death penalty"
1863,,Planet Earth.,@danroan @BBCNWT Death penalty anyone! #bringbackthedeathpenalty
1864,,,@DarrenDavey_ The death penalty suits you
1865,,"Buena Park,California",@ABC7 The shooter gave the death penalty to 17 people. Now he wants to live.
1866,,,@V_of_Europe Why ? She is part of the Isis network they should all face the death penalty ! We have to cut  this cancer out !
1867,,"Goffstown, NH",@BuzzFeedNews Talk about people control. Institute the death penalty for these killers. No plea bargaining.
1868,,india,@MirrorNow Very very gud.we need min of 10 such cases with death penalty to instil fear in minds of the sociopaths
1869,,தமிழ்நாடு 🇮🇳,"Hasini Case Verdict : Death penalty to Dhaswant! 

👏👏👏👏👏"
1870,,Rhizome 9,@ZEshitpostbot Do i get a death penalty if i choose yes? I need to choose which timeline to jump into 😂
1871,,,Gambia announces ban on death penalty. Excellent news.
1872,,United States,"@FoxNews Many people have received the death penalty for killing 1 person out of revenge, passion etc. 
Nicholas Cruz 
Must Die!"
1873,,United States,"@CNN Many people have received the death penalty for killing 1 person out of revenge, passion etc. 
Nicholas Cruz 
Must Die!"
1874,,Planet Earth,@MohMokgethi @Amanda_Aphane There's no established correlation between death penalty and low crime levels.
1875,,Chennai,Chengalpet court awards death penalty for #Hasini's killer Dashvanth in#HasiniMurderCase #HasiniMurdercaseVerdict @TheWeekLive
1876,,London,"@jamesbayswater @Crimbo51 @LBC Thats how we should live the penalty of death the problem with islam is the human interpretation
Of the quran"
1877,,Planet Earth,@Amanda_Aphane @KaboKebareng @MohMokgethi Death penalty is barbaric!
1878,,Chennai - India ,Chengalpattu court awards death penalty for #Hasini's killer #Dashvanth #HasiniMurderCase #HasiniMurdercaseVerdict
1881,,USA,@Kimbraov1 @barenakedislam Dirt bag scum of the earth. 75 yr old woman. Death penalty!!!👽😡
1882,,Midwest,@FOX59 Nope. Full trial and death penalty.
1883,,vas legas📍,tay k killed 1 person and he might get the death penalty and this cracker smoked the whole school and he getting an A for effort
1885,,"New York, USA",@antischool_ftw @RNRKentucky How come the voices didn’t ask him to kill him self in stead of other people Give him death penalty
1886,,afc,omg the death penalty is still available in florida
1887,,"Midwest City, Oklahoma",@hersheydenise1 @ummmno21 I agree. No more plea deals. Try &amp; convict them &amp; give them the death penalty.
1888,,United States,"Gambia president announces moratorium on death penalty 
CLICK BELOW FOR FULL STORY....."
1889,,,Gambia president announces moratorium on death penalty
1890,,,"Gambia president announces moratorium on death penalty, if you know what i mean"
1891,,Rio de Janeiro,"""Gambia president announces moratorium on death penalty"" via FOX NEWS #timbeta #betaajudabeta #timbetalab"
1892,,"Tennessee, USA",@wsbtv This person needs to be caught!Does GA have the death penalty?
1893,,,"What a fuckin tragedy, give him the death penalty! What it look like I do for a living."
1894,,,@V_of_Europe There’s death penalty in Germany.?
1895,,,Putting a battery in a clitoral vibrator is like putting it on the death penalty.
1896,,with book or lappy .,@ANI Death penalty
1897,,Citizen of Somewhere ,@majormeloncholy @TheOnlyGuru 3 is worthy of the death penalty
