,label,location,tweet_text
2153,,"Bakewood, CA","800,000 children go missing every year and y’all are concerned over gun rights? Brainwashed"
2154,,"Florida, USA",They’re not gonna be here for gun rights. Too many reminders of the tragedies of guns for them.
2155,,"Hobbitos , New Mexico",republicans defend gun rights more than people rights
2156,,,@geofftate96 How quickly the people trying to protect gun rights escalate to threats of gun violence.
2157,,,"@Gun_Shots Obviously,  she has never read the Constitution of the US or the Bill of Rights...."
2158,,,@RealJamesWoods @TomVogel17 Because the Illumanati want our Gun Rights
2159,,"Virginia, USA",@roundelf And may we use the law to protect our children instead of giving unlimited rights to gun owners.
2160,,,"""I don't believe gun owners have rights."" - Sarah Brady"
2161,,"San Diego, CA","@PresVeryStableG @cmclymer Bernie defending gun manufacturers, not even just individual rights."
2162,,"Denton, TX","your mcm says arguing about gun rights is pointless, but is sharing a video with Dustin on facebook about how Fords are pieces of shit"
2163,,NYMaximumSecurityPenitentiary,@mrskimcam Banning a gun violates my rights
2164,,"Texas, USA",@jordie_ray ALL DICTATORS TOOK AWAY GUN RIGHTS BEFORE THEY STARTED KILLING MILLIONS OF THEIR OWN PEOPLE🤔🤔🤔
2165,,"Athens, OH",What is it with people and the 2nd amendment like none of them care about anyone's rights except the right to own a gun lmao
2166,,,"To all the students in the  #MarchForOurLives movement,

Go back to history class and learn why we have gun rights. 

Sincerely,
Me"
2167,,Chicago,"@MittRomney Easy question, yes or no. Do you support “machine gun rights?’ #SecondAmendment #NRA #GOP #Parkland #NRABloodMoney"
2168,,"Washington, DC","@longlivekcx Dear America, take my gun rights. Give me back your kids. 
#GunReformNow #GunControlNow"
2169,,TULSI,".@NRA &amp; pro gun rights nuts don’t care if you blow up other people’s kids.  

Some may not even care about their own kids."
2170,,,Honestly if you follow me and you don’t believe in gun rights. Please do me a huge favor and unfollow me. Sincerely A.J Hughes
2171,,,I stg if ya’ll vote to get gun rights taken completely...
2172,,,"@BreitbartNews No, We're a Nation that loves our 🇺🇸Kids &amp; we're gonna protect them with our American 2nd Ammendment God given Gun Rights"
2173,,,@BelgianTrumper NRA MEMEbers are fucking cucks who think gun rights are negligible.
2174,,Long Beach,People want to give up gun rights so the only people with weapons are government officials...
2175,,the internet,People do realize the NRA only has power as a lobby BC millions of Americans strongly support gun rights. It's not the other way around.
2176,,"Between Me, Myself and I",@CynicalinNY Pretty much no one really believes in gun rights anymore except for libertarians.
2177,,"Cape Coral, FL",@RPCovit @hoochally2 99% of felons will never get their voting or gun ownership rights back.
2178,,Northwest,@Salon They forced trump to expand gun owner rights to the psychotic
2179,,"Florida, USA",@MaryEMcGlynn Gun rights will never be worth more than children’s lives. Nope.
2180,,,"More important than ""#gun #rights"" is our ""right to live.""  Paraphrase of #CameronKasky"
2181,,Ldn / Ncl,"ppl drawing parallels between gun control issues and abortion rights, please please quit it. thanks."
2182,,,No one wants to take gun rights away except assault weapons and modifiers that no one needs.
2183,,,"Even that more on Steve scalise, still supports gun rights after being shot. What a f****** moron."
2184,,"Missouri, USA","Why are anti vaxxers viewed with disdain but gun ownership not?
Both are constitutional rights. 
Both put other people at risk."
2185,,,@itmustend_ @FrogDirt @CNN If you get rid of gun rights you’ll lose the guns and gain no safety. Mexico has strict gun laws.
2186,,speedersfundus,Your gun rights end at your failure to keep peoples' fingers off of triggers in populated areas!
2187,,,"...their deep pockets to further their groups ideology. Healthcare, oil, commerce...all areas not gun rights. The root of the issues are..."
2188,,"meech, ty, chy, mary, jon ",theres so much fighting over gun control now n i dont wanna get into it but please just read your rights
2189,,United States,@MelWallace7 @VeeeKaaay @KJackottawa You’re manipulating data. There was no specific effort to take gun rights away from veterans.
2190,,Realville,Kids talking about gun rights??  Same ones eating detergent pods??  Way to go MTP???
2191,,lolita express,@kbo8898 @kerecz1 @nytimes Yea so charge the parents for allowing access to a gun. My rights dont end when others are irresponsible
2192,,"Idaho, USA","@GOP  Senator Ted Cruz protects gun rights over childrens rights .
#RemoveSenTedCruz"
2193,,"Cleveland, OH",watching Christians argue for gun rights is about as sad as it gets
2194,,"New York, NY","@CTIronman You have zero intention of staying at the table as it is unless it involves expanding gun rights, what difference does this make?"
2195,,"Tampa, FL",I’m perpetually stuck in this mood of wanting to roast everyone who love our gun rights still. Why?
2196,,,@eadie_walden @CNN Also we could ban 21 and under from voting.  If they are not stable enough to own a gun then no voting rights either.
2197,,Massachusetts via Texas,@DragonTeeEss Yes it does give gun rights activist a straw man talking point.
2198,,"Mannford, OK",Kinda funny how people compare Trump to a dictator when he advocates for gun rights
2199,,,"@InGodWeTrustOK @cbvet420 @TheDonMateo1 @realDonaldTrump My rights don't end at the barrel of you gun, either."
2200,,,@ABC We have gun control. What they really mean is they want our rights curtailed and our guns confiscated. Why can't they just admit it?
2201,,,So some people would rather protect their gun rights than protect children from another school shooting? Interesting.. #NeverAgain
2202,,"Prescott, AZ","@GiffordsCourage @GabbyGiffords We will oppose, en masse, and strike down every Unconstitutional affront to our rights."
2203,,"Columbia, SC","@thehill But it's perfectly fine for the kid to blame the NRA, GOP and gun rights activists. Got it."
2204,,"Garland, TX","People get so riled up over gun rights but when kids die they send ""thoughts and prayers 🙏"" because it comforts the family."
2205,,"Kentucky, USA",@ckhorowitz @JesseKellyDC But did his mother press charges?  This is why so many domestic abusers never see jail nor lose their gun rights.
2206,,"Cincinnati, OH",@daynutrition @MotherJones No my point is that is one of the laws  that could be changed without harming any responsible gun owners  rights.
2207,,"Iowa, USA","@Gun_Shots Babies die to support women’s rights, guessing JOHN is pro choice, pro abortion yet anti gun ! Quite confusing."
2208,,Boca Raton Fl,@timkaine Where are the pro gun rights pro arming teachers students? Or the media only puts anti gunners on tv?
2209,,"Secret Bunker, Somewhere Illinois",@BigPat1029 Democrats respecting gun rights is a lie too
2210,,"Ten Mile, Tennessee",@reaganhtaylor1 why do you associate gun rights with stereotyping southerners lol
2211,,"Butte, MT",@MikeTokes Democrats want our gun rights taken away! What’s the guns are gone the UN can move in and New World order or come into affect
2212,,,"@WalshFreedom Yasss, boi. All of them. Fuck gun owners rights."
2213,,"New York, NY / London, UK",@NYDailyNews Wait.... doesn’t trump believe in gun rights????
2214,,coastal carolina uni,@TomiLahren You claim gun rights are a violation to the 2nd amendment but conveniently ignore the first
2215,,"Hudson, Oh",@senrobportman  please refuse future gun rights money #EnoughIsEnough
2216,,,@sallykohn What exactly are the extremist gun rights being defended?
2217,,,"@ZaackHunt @se4realhinton Evidently, gun rights are more important than human rights."
2218,,United States,"@JoeNBC Heller is about gun rights AND gun control, according to Scalia, Joe is correct"
2219,,,@costareports Still way to many Dem cowards on this issue. The die-hard gun rights guys aren't going to vote for him anyway.
2220,,Georgia,"@mkhammer I'm as offended him him saying ""all the sudden"" as I am his stance on gun rights."
2221,,the beets motel,@JoeNBC exactly...illogical way to try and support unlimited gun rights for civilians.
2222,,United States,"Over the course of his political career, gun rights groups have contributed more than $35,000 to Pence, with the NRA contributing $28,000."
2223,,United States,@RawStory isnt trump taking gun rights away? where are all the trump #ammosexuals ??
2224,,Campbell University,Only the brainwashed think taking away civil rights can affect gun violence. #neveragain
2225,,Campbell University,#guncontrolnow Only the brainwashed think taking away civil rights can affect gun violence.
2226,,"Maumee, OH",@MethodsSkeptic @TimWade77 @usblm You don’t care about the hypocrisy of the NRA and gun rights based on race?  Dim
2227,,,Careful with our 2nd Amendment rights! If you crack the door the rats will run in!Gun are not the problem. Fix the FBI@realDonadTrump
2228,,,"Gun control activists insist, ban assault weapons; gun rights activists maintain, standards of necessity are subjective."
2229,,,@GVega_7 @FoxBusiness @RepAdamSchiff we do need common-sense gun control. But it must protect law abiding gun owner's 2nd amendment rights
2230,,America.,Gun rights are women’s right because they level the playing field. You can’t be pro women’s rights and anti guns.
2231,,New York,"@oliverburkeman @mirriam71 I'm on the gun rights side, but this analogy is ludicrous, and leads to exactly where you say."
2232,,People's Republic of California,@MeeraRao17 @CNNPolitics Gun rights are protected by the Second Amendment. Cars are not.
2233,,,Proud of myself for not participating in any gun rights/control arguments. Both sides have extreme extreme bozo’s taking lead on this lol
